user_id,restaurant_id,order_date,year,month,day,sales_qty,total_orders,sales_amount,total_sales,currency
84609,418933,2019-08-09,2019,8,9,309,309,312523,312523,INR
24387,58114,2019-08-09,2019,8,9,1,1,199,199,INR
36,425856,2019-08-09,2019,8,9,222,222,224620,224620,INR
15734,436839,2019-08-09,2019,8,9,1,1,1431,1431,INR
95964,540015,2019-08-09,2019,8,9,2,2,1884,1884,INR
25946,461154,2019-08-09,2019,8,9,86,86,35759,35759,INR
29268,575289,2019-08-09,2019,8,9,1,1,926,926,INR
98702,536221,2019-08-09,2019,8,9,77,77,78398,78398,INR
44925,517747,2019-08-09,2019,8,9,1,1,407,407,INR
7857,418069,2019-08-09,2019,8,9,1,1,884,884,INR
11561,401146,2019-08-09,2019,8,9,1,1,421,421,INR
93237,368295,2019-08-09,2019,8,9,77,77,100486,100486,INR
55202,519340,2019-08-09,2019,8,9,97,97,38611,38611,INR
92977,370846,2019-08-09,2019,8,9,1,1,556,556,INR
22103,432184,2019-08-09,2019,8,9,7,7,551,551,INR
74667,515412,2019-08-09,2019,8,9,133,133,7306,7306,INR
95624,424429,2019-08-09,2019,8,9,400,400,20042,20042,INR
82083,139762,2019-08-09,2019,8,9,133,133,7306,7306,INR
78179,573716,2019-08-09,2019,8,9,1,1,32,32,INR
59613,559898,2019-08-09,2019,8,9,475,475,35394,35394,INR
32603,403656,2019-08-09,2019,8,9,1,1,120,120,INR
75847,297867,2019-08-09,2019,8,9,2,2,162,162,INR
57317,493760,2019-08-09,2019,8,9,4,4,208,208,INR
51921,51068,2019-08-09,2019,8,9,3,3,287,287,INR
22657,31416,2019-08-09,2019,8,9,32,32,1694,1694,INR
12777,217316,2019-08-09,2019,8,9,52,52,2991,2991,INR
95747,206692,2019-08-09,2019,8,9,12,12,1065,1065,INR
92504,12046,2019-08-09,2019,8,9,1,1,111,111,INR
99452,197496,2019-08-09,2019,8,9,43,43,3324,3324,INR
9258,221230,2019-08-09,2019,8,9,1,1,69,69,INR
11364,505407,2019-08-09,2019,8,9,201,201,43042,43042,INR
51806,471688,2019-08-09,2019,8,9,1,1,384,384,INR
38828,25197,2019-08-09,2019,8,9,1,1,176,176,INR
85985,535749,2019-08-09,2019,8,9,2,2,287,287,INR
64668,409208,2019-08-09,2019,8,9,11,11,1060,1060,INR
19559,355753,2019-08-09,2019,8,9,13,13,1338,1338,INR
88781,555078,2019-08-09,2019,8,9,21,21,1662,1662,INR
82253,531009,2019-08-09,2019,8,9,45,45,27051,27051,INR
99839,422603,2019-08-09,2019,8,9,1,1,93,93,INR
32906,532839,2019-08-09,2019,8,9,1,1,139,139,INR
35169,437719,2019-08-09,2019,8,9,1,1,65,65,INR
90704,541056,2019-08-09,2019,8,9,1,1,79,79,INR
70399,360448,2019-08-09,2019,8,9,1,1,144,144,INR
44253,503096,2019-08-09,2019,8,9,1,1,139,139,INR
47815,568510,2019-08-09,2019,8,9,86,86,84722,84722,INR
13995,471142,2019-08-09,2019,8,9,1,1,231,231,INR
22058,566212,2019-08-09,2019,8,9,1,1,750,750,INR
46387,546606,2019-08-09,2019,8,9,1,1,102,102,INR
93210,545517,2019-08-09,2019,8,9,1,1,315,315,INR
80130,475329,2019-08-09,2019,8,9,6,6,4829,4829,INR
17706,105228,2019-08-09,2019,8,9,1,1,106,106,INR
3292,411975,2019-08-09,2019,8,9,1,1,111,111,INR
10369,467263,2019-08-09,2019,8,9,1,1,111,111,INR
82792,486323,2019-08-09,2019,8,9,5,5,2213,2213,INR
59523,154817,2019-08-09,2019,8,9,2,2,1324,1324,INR
67012,567456,2019-08-09,2019,8,9,1,1,269,269,INR
52056,476121,2019-08-09,2019,8,9,1,1,65,65,INR
84130,479301,2019-08-09,2019,8,9,1,1,449,449,INR
12771,567507,2019-08-09,2019,8,9,1,1,111,111,INR
59581,567737,2019-08-09,2019,8,9,1,1,83,83,INR
41992,560553,2019-08-09,2019,8,9,1,1,194,194,INR
10510,399437,2019-08-09,2019,8,9,1,1,88,88,INR
88927,41241,2019-08-09,2019,8,9,1,1,93,93,INR
79554,515513,2019-08-09,2019,8,9,1,1,361,361,INR
34797,522967,2019-08-09,2019,8,9,1,1,231,231,INR
62039,494390,2019-08-09,2019,8,9,1,1,106,106,INR
67164,552507,2019-08-09,2019,8,9,3,3,3792,3792,INR
3884,423944,2019-08-09,2019,8,9,1,1,88,88,INR
65703,577728,2019-08-09,2019,8,9,38,38,6931,6931,INR
36043,16214,2019-08-09,2019,8,9,1,1,28,28,INR
90684,19966,2019-08-09,2019,8,9,1,1,97,97,INR
33993,19965,2019-08-09,2019,8,9,6,6,1167,1167,INR
16173,524014,2019-08-09,2019,8,9,19,19,4245,4245,INR
31396,485187,2019-08-09,2019,8,9,1,1,153,153,INR
15351,487363,2019-08-09,2019,8,9,1,1,28,28,INR
40433,504663,2019-08-09,2019,8,9,1,1,69,69,INR
27243,574704,2019-08-09,2019,8,9,1,1,32,32,INR
57015,518279,2019-08-09,2019,8,9,2,2,296,296,INR
46233,480051,2019-08-09,2019,8,9,1,1,79,79,INR
44458,202624,2019-08-09,2019,8,9,1,1,79,79,INR
90403,464800,2019-08-09,2019,8,9,3,3,389,389,INR
12206,511826,2019-08-09,2019,8,9,7,7,1296,1296,INR
33164,535073,2019-08-09,2019,8,9,1,1,134,134,INR
59980,535204,2019-08-09,2019,8,9,1,1,56,56,INR
40647,310998,2019-08-09,2019,8,9,1,1,130,130,INR
2697,531238,2019-08-09,2019,8,9,7,7,1398,1398,INR
16898,531526,2019-08-09,2019,8,9,1,1,56,56,INR
85905,434620,2019-08-09,2019,8,9,3,3,574,574,INR
26538,314461,2019-08-09,2019,8,9,21,21,5801,5801,INR
44096,24997,2019-08-09,2019,8,9,1,1,532,532,INR
51632,501876,2019-08-09,2019,8,9,1,1,79,79,INR
87139,555219,2019-08-09,2019,8,9,1,1,69,69,INR
7936,380902,2019-08-09,2019,8,9,24,24,16755,16755,INR
33495,355703,2019-08-09,2019,8,9,1,1,296,296,INR
24519,187486,2019-08-09,2019,8,9,1,1,93,93,INR
32395,42603,2019-08-09,2019,8,9,5,5,2463,2463,INR
95139,131750,2019-08-09,2019,8,9,3,3,1954,1954,INR
46576,517972,2019-08-09,2019,8,9,1,1,194,194,INR
77369,163684,2019-08-09,2019,8,9,1,1,185,185,INR
67506,178161,2019-08-09,2019,8,9,3,3,856,856,INR
36611,178148,2019-08-09,2019,8,9,1,1,157,157,INR
74943,178168,2019-08-09,2019,8,9,1,1,102,102,INR
79929,223770,2019-08-09,2019,8,9,1,1,88,88,INR
64660,346882,2019-08-09,2019,8,9,38,38,6931,6931,INR
36208,341139,2019-08-09,2019,8,9,1,1,28,28,INR
17103,308432,2019-08-09,2019,8,9,1,1,97,97,INR
656,421910,2019-08-09,2019,8,9,4,4,708,708,INR
41606,267894,2019-08-09,2019,8,9,1,1,28,28,INR
98689,273552,2019-08-09,2019,8,9,1,1,79,79,INR
37196,484784,2019-08-09,2019,8,9,1,1,708,708,INR
12884,170929,2019-08-09,2019,8,9,1,1,926,926,INR
88891,504551,2019-08-09,2019,8,9,1,1,148,148,INR
24696,425767,2019-08-09,2019,8,9,20,20,16574,16574,INR
3677,435322,2019-08-09,2019,8,9,1,1,148,148,INR
58143,560791,2019-08-09,2019,8,9,3,3,3833,3833,INR
29925,511382,2019-08-09,2019,8,9,1,1,153,153,INR
69433,567717,2019-08-09,2019,8,9,19,19,26157,26157,INR
77566,257660,2019-08-09,2019,8,9,1,1,130,130,INR
81952,23106,2019-08-09,2019,8,9,1,1,37,37,INR
19087,363625,2019-08-09,2019,8,9,1,1,42,42,INR
4649,323990,2019-08-09,2019,8,9,10,10,7912,7912,INR
80706,561124,2019-08-09,2019,8,9,1,1,162,162,INR
59231,31526,2019-08-09,2019,8,9,1,1,162,162,INR
99524,139031,2019-08-09,2019,8,9,1,1,130,130,INR
22612,433333,2019-08-09,2019,8,9,127,127,139023,139023,INR
65904,222189,2019-08-09,2019,8,9,2,2,1421,1421,INR
94574,79184,2019-08-09,2019,8,9,1,1,231,231,INR
58200,36010,2019-08-09,2019,8,9,53,53,34241,34241,INR
82267,507596,2019-08-09,2019,8,9,5,5,4329,4329,INR
61231,340179,2019-08-09,2019,8,9,14,14,23130,23130,INR
16832,394368,2019-08-09,2019,8,9,23,23,31949,31949,INR
46308,96579,2019-08-09,2019,8,9,2,2,3111,3111,INR
53897,519625,2019-08-09,2019,8,9,70,70,126009,126009,INR
24933,242514,2019-08-09,2019,8,9,10,10,14917,14917,INR
61639,228777,2019-08-09,2019,8,9,20,20,18343,18343,INR
83794,555004,2019-08-09,2019,8,9,144,144,240898,240898,INR
84342,313356,2019-08-09,2019,8,9,40,40,55333,55333,INR
47171,132422,2019-08-09,2019,8,9,13,13,19611,19611,INR
61269,132514,2019-08-09,2019,8,9,9,9,10495,10495,INR
67178,386820,2019-08-09,2019,8,9,1,1,1023,1023,INR
32268,553913,2019-08-09,2019,8,9,40,40,109088,109088,INR
74098,546843,2019-08-09,2019,8,9,2,2,4912,4912,INR
17035,94119,2019-08-09,2019,8,9,3,3,7083,7083,INR
43992,567759,2019-08-09,2019,8,9,1,1,755,755,INR
52444,162254,2019-08-09,2019,8,9,5,5,9269,9269,INR
16299,312230,2019-08-09,2019,8,9,7,7,14741,14741,INR
14694,554597,2019-08-09,2019,8,9,1,1,1528,1528,INR
70664,285186,2019-08-09,2019,8,9,3,3,8815,8815,INR
40663,248115,2019-08-09,2019,8,9,3,3,6708,6708,INR
49845,541296,2019-08-09,2019,8,9,110,110,209139,209139,INR
87483,258946,2019-08-09,2019,8,9,4,4,6343,6343,INR
78201,547918,2019-08-09,2019,8,9,40,40,56968,56968,INR
70435,534060,2019-08-09,2019,8,9,7,7,8894,8894,INR
82598,568238,2019-08-09,2019,8,9,3,3,4023,4023,INR
24982,560752,2019-08-09,2019,8,9,3,3,4097,4097,INR
16836,n/a,2019-08-09,2019,8,9,2,12889,4269,22305741,INR
23417,n/a,2019-08-09,2019,8,9,1,12889,1625,22305741,INR
1860,n/a,2019-08-09,2019,8,9,2,12889,4352,22305741,INR
54521,n/a,2019-08-09,2019,8,9,9,12889,13648,22305741,INR
52187,n/a,2019-08-09,2019,8,9,3,12889,9676,22305741,INR
49860,390668,2019-08-10,2019,8,10,64,64,12023,12023,INR
10578,156456,2019-08-12,2019,8,12,9,9,17810,17810,INR
48890,458958,2019-08-12,2019,8,12,5,5,12250,12250,INR
98989,515531,2019-08-12,2019,8,12,1,1,338,338,INR
91653,388581,2019-08-12,2019,8,12,13,13,28269,28269,INR
58557,50581,2019-08-12,2019,8,12,1,1,782,782,INR
34010,437357,2019-08-12,2019,8,12,1,1,287,287,INR
79023,440498,2019-08-12,2019,8,12,13,13,8750,8750,INR
9655,511902,2019-08-12,2019,8,12,40,40,26255,26255,INR
22965,528456,2019-08-12,2019,8,12,1,1,1366,1366,INR
71975,548904,2019-08-12,2019,8,12,1,1,338,338,INR
34886,513842,2019-08-12,2019,8,12,27,27,24218,24218,INR
68601,482716,2019-08-12,2019,8,12,3,3,2958,2958,INR
20015,516062,2019-08-12,2019,8,12,37,37,4769,4769,INR
99450,205326,2019-08-12,2019,8,12,3,3,880,880,INR
74669,403383,2019-08-12,2019,8,12,19,19,4481,4481,INR
700,493258,2019-08-12,2019,8,12,1,1,167,167,INR
53800,465252,2019-08-12,2019,8,12,1,1,0,0,INR
72535,151218,2019-08-12,2019,8,12,1,1,157,157,INR
78440,448207,2019-08-12,2019,8,12,7,7,1407,1407,INR
8484,422631,2019-08-12,2019,8,12,18,18,3324,3324,INR
99165,152789,2019-08-12,2019,8,12,1,1,347,347,INR
13966,407362,2019-08-12,2019,8,12,5,5,1245,1245,INR
12280,398707,2019-08-12,2019,8,12,1,1,380,380,INR
34586,294403,2019-08-12,2019,8,12,7,7,3694,3694,INR
14339,350152,2019-08-12,2019,8,12,1,1,782,782,INR
18171,294640,2019-08-12,2019,8,12,1,1,500,500,INR
25778,409452,2019-08-12,2019,8,12,56,56,28810,28810,INR
9630,272471,2019-08-12,2019,8,12,1,1,370,370,INR
70107,550740,2019-08-12,2019,8,12,3,3,1176,1176,INR
25254,272236,2019-08-12,2019,8,12,24,24,12347,12347,INR
92380,10894,2019-08-12,2019,8,12,16,16,7343,7343,INR
26196,489235,2019-08-12,2019,8,12,3,3,866,866,INR
6910,328593,2019-08-12,2019,8,12,24,24,5000,5000,INR
60507,535569,2019-08-12,2019,8,12,32,32,9356,9356,INR
24734,548654,2019-08-12,2019,8,12,11,11,2782,2782,INR
16396,515636,2019-08-12,2019,8,12,107,107,11338,11338,INR
36105,70845,2019-08-12,2019,8,12,2,2,551,551,INR
35083,392147,2019-08-12,2019,8,12,2,2,157,157,INR
96710,361976,2019-08-12,2019,8,12,3,3,343,343,INR
70910,325760,2019-08-12,2019,8,12,1,1,1190,1190,INR
70389,377227,2019-08-12,2019,8,12,1,1,116,116,INR
83226,104023,2019-08-12,2019,8,12,40,40,14815,14815,INR
6603,430271,2019-08-12,2019,8,12,1,1,111,111,INR
26447,517384,2019-08-12,2019,8,12,1,1,139,139,INR
53638,246726,2019-08-12,2019,8,12,1,1,375,375,INR
842,472229,2019-08-12,2019,8,12,16,16,3130,3130,INR
1315,280875,2019-08-12,2019,8,12,32,32,8116,8116,INR
31,390226,2019-08-12,2019,8,12,4,4,806,806,INR
24801,30144,2019-08-12,2019,8,12,16,16,6222,6222,INR
4972,406289,2019-08-12,2019,8,12,1,1,491,491,INR
60908,473010,2019-08-12,2019,8,12,1,1,352,352,INR
67567,519998,2019-08-12,2019,8,12,1,1,449,449,INR
6922,162634,2019-08-12,2019,8,12,6,6,7306,7306,INR
75551,502759,2019-08-12,2019,8,12,54,54,14713,14713,INR
54603,571913,2019-08-12,2019,8,12,2,2,454,454,INR
76279,510740,2019-08-12,2019,8,12,1,1,199,199,INR
99844,18502,2019-08-12,2019,8,12,3,3,347,347,INR
32637,464413,2019-08-12,2019,8,12,1,1,259,259,INR
77768,512678,2019-08-12,2019,8,12,20,20,3704,3704,INR
33456,518197,2019-08-12,2019,8,12,12,12,12102,12102,INR
50300,501998,2019-08-12,2019,8,12,1,1,264,264,INR
50827,444154,2019-08-12,2019,8,12,8,8,9208,9208,INR
62161,449211,2019-08-12,2019,8,12,1,1,264,264,INR
72170,195020,2019-08-12,2019,8,12,57,57,57926,57926,INR
2032,206809,2019-08-12,2019,8,12,1,1,199,199,INR
69998,415820,2019-08-12,2019,8,12,9,9,8755,8755,INR
9162,36731,2019-08-12,2019,8,12,10,10,8833,8833,INR
32371,489532,2019-08-12,2019,8,12,1,1,468,468,INR
47070,123568,2019-08-12,2019,8,12,2,2,2037,2037,INR
90351,539847,2019-08-12,2019,8,12,149,149,7486,7486,INR
99917,79789,2019-08-12,2019,8,12,8,8,1102,1102,INR
23928,560298,2019-08-12,2019,8,12,100,100,8694,8694,INR
18921,278218,2019-08-12,2019,8,12,81,81,13120,13120,INR
86944,385057,2019-08-12,2019,8,12,67,67,2917,2917,INR
44552,520122,2019-08-12,2019,8,12,3,3,907,907,INR
15983,302481,2019-08-12,2019,8,12,1,1,74,74,INR
80835,155765,2019-08-12,2019,8,12,1,1,153,153,INR
82619,571341,2019-08-12,2019,8,12,1,1,296,296,INR
98585,55100,2019-08-12,2019,8,12,1,1,208,208,INR
42590,460468,2019-08-12,2019,8,12,1,1,218,218,INR
64999,63420,2019-08-12,2019,8,12,1,1,315,315,INR
8396,460584,2019-08-12,2019,8,12,1,1,782,782,INR
55793,182750,2019-08-12,2019,8,12,1,1,306,306,INR
40672,437118,2019-08-12,2019,8,12,1,1,97,97,INR
63229,490909,2019-08-12,2019,8,12,1,1,301,301,INR
43753,500590,2019-08-12,2019,8,12,1,1,97,97,INR
66641,574051,2019-08-12,2019,8,12,1,1,162,162,INR
71061,476833,2019-08-12,2019,8,12,1,1,181,181,INR
83452,538624,2019-08-12,2019,8,12,1,1,56,56,INR
53016,482289,2019-08-12,2019,8,12,1,1,231,231,INR
1484,412257,2019-08-12,2019,8,12,1,1,125,125,INR
89581,340615,2019-08-12,2019,8,12,1,1,93,93,INR
41466,378484,2019-08-12,2019,8,12,1,1,185,185,INR
58004,548134,2019-08-12,2019,8,12,2,2,389,389,INR
56351,514144,2019-08-12,2019,8,12,1,1,93,93,INR
14529,497398,2019-08-12,2019,8,12,1,1,97,97,INR
75633,67923,2019-08-12,2019,8,12,1,1,42,42,INR
56667,104281,2019-08-12,2019,8,12,1,1,51,51,INR
12347,528939,2019-08-12,2019,8,12,5,5,1102,1102,INR
36901,432319,2019-08-12,2019,8,12,1,1,301,301,INR
92796,528317,2019-08-12,2019,8,12,1,1,181,181,INR
72509,501884,2019-08-12,2019,8,12,2,2,366,366,INR
23395,302483,2019-08-12,2019,8,12,1,1,222,222,INR
17465,492694,2019-08-12,2019,8,12,1,1,106,106,INR
82012,23083,2019-08-12,2019,8,12,2,2,912,912,INR
2868,375728,2019-08-12,2019,8,12,2,2,815,815,INR
84258,408492,2019-08-12,2019,8,12,1,1,347,347,INR
85727,390546,2019-08-12,2019,8,12,1,1,500,500,INR
86688,178145,2019-08-12,2019,8,12,4,4,704,704,INR
87093,178164,2019-08-12,2019,8,12,1,1,106,106,INR
20856,178158,2019-08-12,2019,8,12,1,1,190,190,INR
17477,340931,2019-08-12,2019,8,12,2,2,421,421,INR
52742,542222,2019-08-12,2019,8,12,1,1,79,79,INR
27318,341180,2019-08-12,2019,8,12,1,1,93,93,INR
46253,168811,2019-08-12,2019,8,12,1,1,625,625,INR
22862,432477,2019-08-12,2019,8,12,1,1,208,208,INR
36402,577522,2019-08-12,2019,8,12,3,3,454,454,INR
79690,436261,2019-08-12,2019,8,12,2,2,199,199,INR
78822,562280,2019-08-12,2019,8,12,1,1,116,116,INR
20518,517521,2019-08-12,2019,8,12,1,1,472,472,INR
8004,322564,2019-08-12,2019,8,12,1,1,292,292,INR
50151,362851,2019-08-12,2019,8,12,1,1,477,477,INR
2008,68643,2019-08-12,2019,8,12,27,27,24736,24736,INR
81480,203687,2019-08-12,2019,8,12,53,53,37579,37579,INR
43910,122655,2019-08-12,2019,8,12,7,7,3884,3884,INR
95481,243172,2019-08-12,2019,8,12,1,1,1153,1153,INR
46389,569803,2019-08-12,2019,8,12,20,20,8250,8250,INR
45489,352960,2019-08-12,2019,8,12,1,1,426,426,INR
90283,312551,2019-08-12,2019,8,12,1,1,1778,1778,INR
25494,526034,2019-08-12,2019,8,12,1,1,287,287,INR
34129,133910,2019-08-12,2019,8,12,1,1,1125,1125,INR
45466,132489,2019-08-12,2019,8,12,14,14,14671,14671,INR
45259,132483,2019-08-12,2019,8,12,53,53,51190,51190,INR
28493,194271,2019-08-12,2019,8,12,7,7,6407,6407,INR
68727,132315,2019-08-12,2019,8,12,1,1,333,333,INR
2699,572442,2019-08-12,2019,8,12,1,1,486,486,INR
39982,486520,2019-08-12,2019,8,12,1,1,1986,1986,INR
82526,65814,2019-08-12,2019,8,12,8,8,14810,14810,INR
81929,464752,2019-08-12,2019,8,12,1,1,565,565,INR
92217,142348,2019-08-12,2019,8,12,1,1,3306,3306,INR
26895,450671,2019-08-12,2019,8,12,7,7,19500,19500,INR
21523,211363,2019-08-12,2019,8,12,53,53,84352,84352,INR
97508,148092,2019-08-12,2019,8,12,1,1,421,421,INR
39413,112366,2019-08-12,2019,8,12,2,2,2278,2278,INR
64777,112365,2019-08-12,2019,8,12,40,40,39898,39898,INR
21296,n/a,2019-08-12,2019,8,12,1,12889,713,22305741,INR
68807,n/a,2019-08-12,2019,8,12,1,12889,1741,22305741,INR
46098,503307,2019-08-13,2019,8,13,1,1,3065,3065,INR
83730,524277,2019-08-13,2019,8,13,13,13,28269,28269,INR
92092,438688,2019-08-13,2019,8,13,7,7,8648,8648,INR
13865,495420,2019-08-13,2019,8,13,1,1,731,731,INR
89663,124391,2019-08-13,2019,8,13,1,1,444,444,INR
69076,418575,2019-08-13,2019,8,13,1,1,384,384,INR
17992,64653,2019-08-13,2019,8,13,1,1,894,894,INR
7956,508247,2019-08-13,2019,8,13,1,1,1366,1366,INR
10325,535594,2019-08-13,2019,8,13,1,1,1148,1148,INR
13123,80426,2019-08-13,2019,8,13,1,1,861,861,INR
1973,80524,2019-08-13,2019,8,13,1,1,523,523,INR
4097,80226,2019-08-13,2019,8,13,1,1,1278,1278,INR
37623,446643,2019-08-13,2019,8,13,10,10,19056,19056,INR
53494,247652,2019-08-13,2019,8,13,1,1,56,56,INR
4889,152787,2019-08-13,2019,8,13,5,5,2069,2069,INR
60843,504883,2019-08-13,2019,8,13,6,6,2083,2083,INR
73234,511722,2019-08-13,2019,8,13,7,7,2148,2148,INR
94503,371247,2019-08-13,2019,8,13,5,5,2667,2667,INR
19996,112314,2019-08-13,2019,8,13,44,44,7884,7884,INR
23430,111467,2019-08-13,2019,8,13,1,1,597,597,INR
62028,331768,2019-08-13,2019,8,13,2,2,889,889,INR
43822,386482,2019-08-13,2019,8,13,40,40,14667,14667,INR
94078,95904,2019-08-13,2019,8,13,7,7,1866,1866,INR
59569,368716,2019-08-13,2019,8,13,2,2,514,514,INR
28333,817,2019-08-13,2019,8,13,16,16,3333,3333,INR
7559,368714,2019-08-13,2019,8,13,2,2,671,671,INR
99965,513332,2019-08-13,2019,8,13,3,3,833,833,INR
4809,394568,2019-08-13,2019,8,13,500,500,21542,21542,INR
37036,516880,2019-08-13,2019,8,13,3,3,1588,1588,INR
70689,101086,2019-08-13,2019,8,13,1,1,519,519,INR
67862,568303,2019-08-13,2019,8,13,1,1,1194,1194,INR
997,557272,2019-08-13,2019,8,13,1,1,231,231,INR
80053,455680,2019-08-13,2019,8,13,1,1,79,79,INR
68747,572769,2019-08-13,2019,8,13,1,1,227,227,INR
51292,341983,2019-08-13,2019,8,13,107,107,9704,9704,INR
70636,241694,2019-08-13,2019,8,13,2,2,366,366,INR
18281,306856,2019-08-13,2019,8,13,1,1,375,375,INR
51302,34335,2019-08-13,2019,8,13,1,1,88,88,INR
78802,556827,2019-08-13,2019,8,13,1,1,241,241,INR
58539,16618,2019-08-13,2019,8,13,1,1,250,250,INR
43878,59148,2019-08-13,2019,8,13,1,1,296,296,INR
61012,266581,2019-08-13,2019,8,13,16,16,2130,2130,INR
52671,309158,2019-08-13,2019,8,13,9,9,1856,1856,INR
77576,48061,2019-08-13,2019,8,13,40,40,11657,11657,INR
66601,123215,2019-08-13,2019,8,13,3,3,963,963,INR
58813,574764,2019-08-13,2019,8,13,18,18,4097,4097,INR
71378,525140,2019-08-13,2019,8,13,1,1,347,347,INR
50147,208095,2019-08-13,2019,8,13,48,48,10495,10495,INR
89053,509880,2019-08-13,2019,8,13,2,2,1120,1120,INR
89034,404300,2019-08-13,2019,8,13,3,3,1560,1560,INR
35703,208107,2019-08-13,2019,8,13,1,1,435,435,INR
48031,492421,2019-08-13,2019,8,13,9,9,9843,9843,INR
59909,558518,2019-08-13,2019,8,13,1,1,102,102,INR
94496,118166,2019-08-13,2019,8,13,8,8,2019,2019,INR
76118,464290,2019-08-13,2019,8,13,1,1,421,421,INR
49225,464853,2019-08-13,2019,8,13,2,2,1269,1269,INR
87590,50887,2019-08-13,2019,8,13,17,17,3083,3083,INR
66479,557761,2019-08-13,2019,8,13,1,1,968,968,INR
31695,539092,2019-08-13,2019,8,13,1,1,241,241,INR
72638,523130,2019-08-13,2019,8,13,42,42,32491,32491,INR
56081,203954,2019-08-13,2019,8,13,1,1,338,338,INR
49157,502930,2019-08-13,2019,8,13,2,2,1708,1708,INR
30885,89956,2019-08-13,2019,8,13,1,1,449,449,INR
38287,456131,2019-08-13,2019,8,13,1,1,190,190,INR
36910,116210,2019-08-13,2019,8,13,10,10,2736,2736,INR
47485,39496,2019-08-13,2019,8,13,5,5,3370,3370,INR
64595,66276,2019-08-13,2019,8,13,1,1,157,157,INR
73152,400745,2019-08-13,2019,8,13,1,1,157,157,INR
77301,27994,2019-08-13,2019,8,13,14,14,2968,2968,INR
41076,457215,2019-08-13,2019,8,13,8,8,2847,2847,INR
19534,436092,2019-08-13,2019,8,13,5,5,884,884,INR
61792,471260,2019-08-13,2019,8,13,10,10,1301,1301,INR
21936,531842,2019-08-13,2019,8,13,36,36,2505,2505,INR
86994,195602,2019-08-13,2019,8,13,21,21,1657,1657,INR
39320,248065,2019-08-13,2019,8,13,1,1,79,79,INR
63379,560953,2019-08-13,2019,8,13,215,215,10236,10236,INR
12481,390638,2019-08-13,2019,8,13,149,149,11403,11403,INR
80393,287537,2019-08-13,2019,8,13,13,13,1134,1134,INR
8686,499460,2019-08-13,2019,8,13,35,35,2722,2722,INR
26493,410867,2019-08-13,2019,8,13,30,30,2606,2606,INR
58446,415227,2019-08-13,2019,8,13,272,272,17435,17435,INR
12489,386929,2019-08-13,2019,8,13,1,1,74,74,INR
27440,441022,2019-08-13,2019,8,13,2,2,227,227,INR
34367,423007,2019-08-13,2019,8,13,160,160,24463,24463,INR
47144,361350,2019-08-13,2019,8,13,1,1,194,194,INR
44522,500135,2019-08-13,2019,8,13,47,47,5204,5204,INR
64058,325485,2019-08-13,2019,8,13,1,1,148,148,INR
19601,139310,2019-08-13,2019,8,13,1,1,157,157,INR
52757,443161,2019-08-13,2019,8,13,16,16,2157,2157,INR
19065,448854,2019-08-13,2019,8,13,1,1,162,162,INR
65280,520094,2019-08-13,2019,8,13,11,11,1398,1398,INR
29752,17401,2019-08-13,2019,8,13,1,1,153,153,INR
21510,522996,2019-08-13,2019,8,13,1,1,310,310,INR
16048,446832,2019-08-13,2019,8,13,1,1,97,97,INR
79859,529239,2019-08-13,2019,8,13,1,1,125,125,INR
97740,551496,2019-08-13,2019,8,13,13,13,2222,2222,INR
9667,574055,2019-08-13,2019,8,13,1,1,79,79,INR
53272,228476,2019-08-13,2019,8,13,1,1,93,93,INR
46630,496955,2019-08-13,2019,8,13,1,1,79,79,INR
40303,165760,2019-08-13,2019,8,13,2,2,1315,1315,INR
15152,7690,2019-08-13,2019,8,13,1,1,269,269,INR
72420,200522,2019-08-13,2019,8,13,1,1,630,630,INR
55304,344541,2019-08-13,2019,8,13,10,10,981,981,INR
13493,372136,2019-08-13,2019,8,13,1,1,69,69,INR
61621,394712,2019-08-13,2019,8,13,10,10,1014,1014,INR
36098,340649,2019-08-13,2019,8,13,1,1,79,79,INR
56073,573046,2019-08-13,2019,8,13,1,1,42,42,INR
18970,67927,2019-08-13,2019,8,13,1,1,97,97,INR
45606,528019,2019-08-13,2019,8,13,33,33,3556,3556,INR
11266,556393,2019-08-13,2019,8,13,1,1,116,116,INR
46193,447404,2019-08-13,2019,8,13,1,1,273,273,INR
30039,296552,2019-08-13,2019,8,13,19,19,6833,6833,INR
15175,426101,2019-08-13,2019,8,13,1,1,106,106,INR
30168,274783,2019-08-13,2019,8,13,1,1,106,106,INR
74180,467641,2019-08-13,2019,8,13,1,1,46,46,INR
58064,200379,2019-08-13,2019,8,13,1,1,102,102,INR
69907,343341,2019-08-13,2019,8,13,1,1,32,32,INR
64602,320789,2019-08-13,2019,8,13,1,1,69,69,INR
91985,475776,2019-08-13,2019,8,13,5,5,1870,1870,INR
96013,120647,2019-08-13,2019,8,13,26,26,1495,1495,INR
12432,387114,2019-08-13,2019,8,13,5,5,1731,1731,INR
56084,487177,2019-08-13,2019,8,13,1,1,130,130,INR
83279,88230,2019-08-13,2019,8,13,14,14,9056,9056,INR
83591,479574,2019-08-13,2019,8,13,1,1,389,389,INR
863,550234,2019-08-13,2019,8,13,2,2,1421,1421,INR
86951,122654,2019-08-13,2019,8,13,1,1,463,463,INR
68990,504148,2019-08-13,2019,8,13,7,7,4069,4069,INR
80765,55816,2019-08-13,2019,8,13,11,11,9227,9227,INR
94918,257691,2019-08-13,2019,8,13,1,1,458,458,INR
